NY_prev,Asia,London,NY,count,pct_NY_outcome,pct_of_total
V_UP,TREND_DOWN,EXPANSION_UP,RANGE,1,100.0,0.0925925925925926
V_UP,TREND_DOWN,RANGE,TREND_UP,1,100.0,0.0925925925925926
V_UP,TREND_DOWN,TREND_DOWN,TREND_UP,6,60.0,0.5555555555555556
V_UP,TREND_DOWN,TREND_DOWN,TREND_DOWN,3,30.0,0.2777777777777778
V_UP,TREND_DOWN,TREND_DOWN,V_DOWN,1,10.0,0.0925925925925926
V_UP,TREND_DOWN,TREND_UP,TREND_UP,3,37.5,0.2777777777777778
V_UP,TREND_DOWN,TREND_UP,RANGE,2,25.0,0.1851851851851852
V_UP,TREND_DOWN,TREND_UP,TREND_DOWN,2,25.0,0.1851851851851852
V_UP,TREND_DOWN,TREND_UP,EXPANSION_DN,1,12.5,0.0925925925925926
V_UP,TREND_DOWN,V_DOWN,TREND_DOWN,1,50.0,0.0925925925925926
V_UP,TREND_DOWN,V_DOWN,TREND_UP,1,50.0,0.0925925925925926
V_UP,TREND_DOWN,V_UP,TREND_UP,1,100.0,0.0925925925925926
V_UP,TREND_UP,EXPANSION_DN,TREND_DOWN,1,50.0,0.0925925925925926
V_UP,TREND_UP,EXPANSION_DN,TREND_UP,1,50.0,0.0925925925925926
V_UP,TREND_UP,RANGE,EXPANSION_UP,1,33.33333333333333,0.0925925925925926
V_UP,TREND_UP,RANGE,TREND_DOWN,1,33.33333333333333,0.0925925925925926
V_UP,TREND_UP,RANGE,V_UP,1,33.33333333333333,0.0925925925925926
V_UP,TREND_UP,TREND_DOWN,TREND_DOWN,4,33.33333333333333,0.3703703703703704
V_UP,TREND_UP,TREND_DOWN,TREND_UP,4,33.33333333333333,0.3703703703703704
V_UP,TREND_UP,TREND_DOWN,EXPANSION_DN,1,8.333333333333332,0.0925925925925926
V_UP,TREND_UP,TREND_DOWN,RANGE,1,8.333333333333332,0.0925925925925926
V_UP,TREND_UP,TREND_DOWN,V_DOWN,1,8.333333333333332,0.0925925925925926
V_UP,TREND_UP,TREND_DOWN,V_UP,1,8.333333333333332,0.0925925925925926
V_UP,TREND_UP,TREND_UP,EXPANSION_UP,2,28.57142857142857,0.1851851851851852
V_UP,TREND_UP,TREND_UP,TREND_DOWN,2,28.57142857142857,0.1851851851851852
V_UP,TREND_UP,TREND_UP,EXPANSION_DN,1,14.285714285714285,0.0925925925925926
V_UP,TREND_UP,TREND_UP,RANGE,1,14.285714285714285,0.0925925925925926
V_UP,TREND_UP,TREND_UP,V_DOWN,1,14.285714285714285,0.0925925925925926
V_UP,TREND_UP,V_DOWN,EXPANSION_DN,1,100.0,0.0925925925925926
V_UP,TREND_UP,V_UP,TREND_UP,1,100.0,0.0925925925925926
V_UP,V_DOWN,EXPANSION_DN,TREND_UP,1,100.0,0.0925925925925926
V_UP,V_DOWN,RANGE,TREND_UP,1,100.0,0.0925925925925926
V_UP,V_DOWN,TREND_DOWN,TREND_DOWN,1,50.0,0.0925925925925926
V_UP,V_DOWN,TREND_DOWN,V_DOWN,1,50.0,0.0925925925925926
V_UP,V_DOWN,TREND_UP,TREND_DOWN,1,50.0,0.0925925925925926
V_UP,V_DOWN,TREND_UP,TREND_UP,1,50.0,0.0925925925925926
V_UP,V_DOWN,V_DOWN,TREND_UP,1,100.0,0.0925925925925926
V_UP,V_UP,TREND_UP,EXPANSION_UP,1,50.0,0.0925925925925926
V_UP,V_UP,TREND_UP,RANGE,1,50.0,0.0925925925925926
V_UP,V_UP,V_UP,RANGE,1,100.0,0.0925925925925926
